0	0	0	-2.82843	2.82843	
0	0	0	-2.82843	2.82843	
0	0.0314159	0	-2.82773	2.82773	
0	0.0628319	0	-2.82564	2.82564	
0	0.0942478	0	-2.82216	2.82216	
0	0.125664	0	-2.8173	2.8173	
0	0.15708	0	-2.81107	2.81107	
0	0.188496	0	-2.80349	2.80349	
0	0.219911	0	-2.79458	2.79458	
0	0.251327	0	-2.78435	2.78435	
0	0.282743	0	-2.77284	2.77284	
0	0.314159	0	-2.76008	2.76008	
0	0.345575	0	-2.74609	2.74609	
0	0.376991	0	-2.73092	2.73092	
0	0.408407	0	-2.71461	2.71461	
0	0.439823	0	-2.69719	2.69719	
0	0.471239	0	-2.67873	2.67873	
0	0.502655	0	-2.65926	2.65926	
0	0.534071	0	-2.63885	2.63885	
0	0.565487	0	-2.61755	2.61755	
0	0.596903	0	-2.59543	2.59543	
0	0.628319	0	-2.57255	2.57255	
0	0.659734	0	-2.549	2.549	
0	0.69115	0	-2.52483	2.52483	
0	0.722566	0	-2.50013	2.50013	
0	0.753982	0	-2.47499	2.47499	
0	0.785398	0	-2.44949	2.44949	
0	0.816814	0	-2.42372	2.42372	
0	0.84823	0	-2.39778	2.39778	
0	0.879646	0	-2.37176	2.37176	
0	0.911062	0	-2.34577	2.34577	
0	0.942478	0	-2.31991	2.31991	
0	0.973894	0	-2.29429	2.29429	
0	1.00531	0	-2.26902	2.26902	
0	1.03673	0	-2.24421	2.24421	
0	1.06814	0	-2.21999	2.21999	
0	1.09956	0	-2.19646	2.19646	
0	1.13097	0	-2.17374	2.17374	
0	1.16239	0	-2.15195	2.15195	
0	1.19381	0	-2.13121	2.13121	
0	1.22522	0	-2.11163	2.11163	
0	1.25664	0	-2.09331	2.09331	
0	1.28805	0	-2.07638	2.07638	
0	1.31947	0	-2.06092	2.06092	
0	1.35088	0	-2.04703	2.04703	
0	1.3823	0	-2.03481	2.03481	
0	1.41372	0	-2.02432	2.02432	
0	1.44513	0	-2.01565	2.01565	
0	1.47655	0	-2.00884	2.00884	
0	1.50796	0	-2.00394	2.00394	
0	1.53938	0	-2.00099	2.00099	
0	1.5708	0	-2	2	
0	1.60221	0	-2.00099	2.00099	
0	1.63363	0	-2.00394	2.00394	
0	1.66504	0	-2.00884	2.00884	
0	1.69646	0	-2.01565	2.01565	
0	1.72788	0	-2.02432	2.02432	
0	1.75929	0	-2.03481	2.03481	
0	1.79071	0	-2.04703	2.04703	
0	1.82212	0	-2.06092	2.06092	
0	1.85354	0	-2.07638	2.07638	
0	1.88496	0	-2.09331	2.09331	
0	1.91637	0	-2.11163	2.11163	
0	1.94779	0	-2.13121	2.13121	
0	1.9792	0	-2.15195	2.15195	
0	2.01062	0	-2.17374	2.17374	
0	2.04204	0	-2.19646	2.19646	
0	2.07345	0	-2.21999	2.21999	
0	2.10487	0	-2.24421	2.24421	
0	2.13628	0	-2.26902	2.26902	
0	2.1677	0	-2.29429	2.29429	
0	2.19911	0	-2.31991	2.31991	
0	2.23053	0	-2.34577	2.34577	
0	2.26195	0	-2.37176	2.37176	
0	2.29336	0	-2.39778	2.39778	
0	2.32478	0	-2.42372	2.42372	
0	2.35619	0	-2.44949	2.44949	
0	2.38761	0	-2.47499	2.47499	
0	2.41903	0	-2.50013	2.50013	
0	2.45044	0	-2.52483	2.52483	
0	2.48186	0	-2.549	2.549	
0	2.51327	0	-2.57255	2.57255	
0	2.54469	0	-2.59543	2.59543	
0	2.57611	0	-2.61755	2.61755	
0	2.60752	0	-2.63885	2.63885	
0	2.63894	0	-2.65926	2.65926	
0	2.67035	0	-2.67873	2.67873	
0	2.70177	0	-2.69719	2.69719	
0	2.73319	0	-2.71461	2.71461	
0	2.7646	0	-2.73092	2.73092	
0	2.79602	0	-2.74609	2.74609	
0	2.82743	0	-2.76008	2.76008	
0	2.85885	0	-2.77284	2.77284	
0	2.89027	0	-2.78435	2.78435	
0	2.92168	0	-2.79458	2.79458	
0	2.9531	0	-2.80349	2.80349	
0	2.98451	0	-2.81107	2.81107	
0	3.01593	0	-2.8173	2.8173	
0	3.04734	0	-2.82216	2.82216	
0	3.07876	0	-2.82564	2.82564	
0	3.11018	0	-2.82773	2.82773	
0.0314159	0	0	-2.82773	2.82773	
0.0314159	0.0314159	0	-2.82703	2.82703	
0.0314159	0.0628319	0	-2.82494	2.82494	
0.0314159	0.0942478	0	-2.82146	2.82146	
0.0314159	0.125664	0	-2.8166	2.8166	
0.0314159	0.15708	0	-2.81037	2.81037	
0.0314159	0.188496	0	-2.80279	2.80279	
0.0314159	0.219911	0	-2.79387	2.79387	
0.0314159	0.251327	0	-2.78364	2.78364	
0.0314159	0.282743	0	-2.77213	2.77213	
0.0314159	0.314159	0	-2.75936	2.75936	
0.0314159	0.345575	0	-2.74537	2.74537	
0.0314159	0.376991	0	-2.7302	2.7302	
0.0314159	0.408407	0	-2.71388	2.71388	
0.0314159	0.439823	0	-2.69646	2.69646	
0.0314159	0.471239	0	-2.67799	2.67799	
0.0314159	0.502655	0	-2.65852	2.65852	
0.0314159	0.534071	0	-2.6381	2.6381	
0.0314159	0.565487	0	-2.61679	2.61679	
0.0314159	0.596903	0	-2.59467	2.59467	
0.0314159	0.628319	0	-2.57179	2.57179	
0.0314159	0.659734	0	-2.54822	2.54822	
0.0314159	0.69115	0	-2.52405	2.52405	
0.0314159	0.722566	0	-2.49934	2.49934	
0.0314159	0.753982	0	-2.47419	2.47419	
0.0314159	0.785398	0	-2.44868	2.44868	
0.0314159	0.816814	0	-2.42291	2.42291	
0.0314159	0.84823	0	-2.39695	2.39695	
0.0314159	0.879646	0	-2.37093	2.37093	
0.0314159	0.911062	0	-2.34493	2.34493	
0.0314159	0.942478	0	-2.31906	2.31906	
0.0314159	0.973894	0	-2.29343	2.29343	
0.0314159	1.00531	0	-2.26815	2.26815	
0.0314159	1.03673	0	-2.24333	2.24333	
0.0314159	1.06814	0	-2.2191	2.2191	
0.0314159	1.09956	0	-2.19556	2.19556	
0.0314159	1.13097	0	-2.17283	2.17283	
0.0314159	1.16239	0	-2.15104	2.15104	
0.0314159	1.19381	0	-2.13029	2.13029	
0.0314159	1.22522	0	-2.11069	2.11069	
0.0314159	1.25664	0	-2.09237	2.09237	
0.0314159	1.28805	0	-2.07543	2.07543	
0.0314159	1.31947	0	-2.05996	2.05996	
0.0314159	1.35088	0	-2.04607	2.04607	
0.0314159	1.3823	0	-2.03384	2.03384	
0.0314159	1.41372	0	-2.02335	2.02335	
0.0314159	1.44513	0	-2.01467	2.01467	
0.0314159	1.47655	0	-2.00785	2.00785	
0.0314159	1.50796	0	-2.00295	2.00295	
0.0314159	1.53938	0	-2	2	
0.0314159	1.5708	0	-1.99901	1.99901	
0.0314159	1.60221	0	-2	2	
0.0314159	1.63363	0	-2.00295	2.00295	
0.0314159	1.66504	0	-2.00785	2.00785	
0.0314159	1.69646	0	-2.01467	2.01467	
0.0314159	1.72788	0	-2.02335	2.02335	
0.0314159	1.75929	0	-2.03384	2.03384	
0.0314159	1.79071	0	-2.04607	2.04607	
0.0314159	1.82212	0	-2.05996	2.05996	
0.0314159	1.85354	0	-2.07543	2.07543	
0.0314159	1.88496	0	-2.09237	2.09237	
0.0314159	1.91637	0	-2.11069	2.11069	
0.0314159	1.94779	0	-2.13029	2.13029	
0.0314159	1.9792	0	-2.15104	2.15104	
0.0314159	2.01062	0	-2.17283	2.17283	
0.0314159	2.04204	0	-2.19556	2.19556	
0.0314159	2.07345	0	-2.2191	2.2191	
0.0314159	2.10487	0	-2.24333	2.24333	
0.0314159	2.13628	0	-2.26815	2.26815	
0.0314159	2.1677	0	-2.29343	2.29343	
0.0314159	2.19911	0	-2.31906	2.31906	
0.0314159	2.23053	0	-2.34493	2.34493	
0.0314159	2.26195	0	-2.37093	2.37093	
0.0314159	2.29336	0	-2.39695	2.39695	
0.0314159	2.32478	0	-2.42291	2.42291	
0.0314159	2.35619	0	-2.44868	2.44868	
0.0314159	2.38761	0	-2.47419	2.47419	
0.0314159	2.41903	0	-2.49934	2.49934	
0.0314159	2.45044	0	-2.52405	2.52405	
0.0314159	2.48186	0	-2.54822	2.54822	
0.0314159	2.51327	0	-2.57179	2.57179	
0.0314159	2.54469	0	-2.59467	2.59467	
0.0314159	2.57611	0	-2.61679	2.61679	
0.0314159	2.60752	0	-2.6381	2.6381	
