-3.35	0.00328893	0.00135769
-3.34	0.00331096	0.00136423
-3.33	0.0033332	0.00137082
-3.32	0.00335568	0.00137747
-3.31	0.00337838	0.00138417
-3.3	0.00340132	0.00139092
-3.29	0.0034245	0.00139773
-3.28	0.00344791	0.00140459
-3.27	0.00347157	0.00141151
-3.26	0.00349547	0.00141849
-3.25	0.00351963	0.00142553
-3.24	0.00354404	0.00143262
-3.23	0.00356871	0.00143978
-3.22	0.00359363	0.001447
-3.21	0.00361883	0.00145427
-3.2	0.00364429	0.00146161
-3.19	0.00367002	0.00146901
-3.18	0.00369603	0.00147648
-3.17	0.00372232	0.00148401
-3.16	0.00374889	0.0014916
-3.15	0.00377575	0.00149926
-3.14	0.00380291	0.00150699
-3.13	0.00383036	0.00151478
-3.12	0.00385811	0.00152265
-3.11	0.00388617	0.00153058
-3.1	0.00391454	0.00153858
-3.09	0.00394323	0.00154665
-3.08	0.00397223	0.0015548
-3.07	0.00400156	0.00156302
-3.06	0.00403121	0.00157131
-3.05	0.00406121	0.00157968
-3.04	0.00409154	0.00158812
-3.03	0.00412221	0.00159664
-3.02	0.00415324	0.00160524
-3.01	0.00418462	0.00161392
-3	0.00421636	0.00162267
-2.99	0.00424846	0.00163151
-2.98	0.00428094	0.00164043
-2.97	0.0043138	0.00164944
-2.96	0.00434703	0.00165853
-2.95	0.00438066	0.0016677
-2.94	0.00441469	0.00167696
-2.93	0.00444911	0.00168631
-2.92	0.00448395	0.00169575
-2.91	0.0045192	0.00170528
-2.9	0.00455487	0.0017149
-2.89	0.00459097	0.00172462
-2.88	0.0046275	0.00173443
-2.87	0.00466448	0.00174433
-2.86	0.0047019	0.00175434
-2.85	0.00473978	0.00176444
-2.84	0.00477813	0.00177464
-2.83	0.00481695	0.00178494
-2.82	0.00485624	0.00179535
-2.81	0.00489603	0.00180586
-2.8	0.00493631	0.00181648
-2.79	0.00497709	0.00182721
-2.78	0.00501839	0.00183804
-2.77	0.00506021	0.00184899
-2.76	0.00510256	0.00186005
-2.75	0.00514545	0.00187122
-2.74	0.00518888	0.00188251
-2.73	0.00523287	0.00189392
-2.72	0.00527744	0.00190545
-2.71	0.00532257	0.0019171
-2.7	0.0053683	0.00192887
-2.69	0.00541462	0.00194077
-2.68	0.00546155	0.00195279
-2.67	0.0055091	0.00196495
-2.66	0.00555728	0.00197724
-2.65	0.0056061	0.00198966
-2.64	0.00565557	0.00200222
-2.63	0.00570571	0.00201491
-2.62	0.00575652	0.00202775
-2.61	0.00580802	0.00204073
-2.6	0.00586022	0.00205385
-2.59	0.00591314	0.00206712
-2.58	0.00596678	0.00208055
-2.57	0.00602116	0.00209412
-2.56	0.00607629	0.00210785
-2.55	0.0061322	0.00212173
-2.54	0.00618888	0.00213578
-2.53	0.00624637	0.00214999
-2.52	0.00630466	0.00216436
-2.51	0.00636379	0.00217891
-2.5	0.00642375	0.00219362
-2.49	0.00648458	0.00220851
-2.48	0.00654628	0.00222358
-2.47	0.00660887	0.00223883
-2.46	0.00667238	0.00225426
-2.45	0.00673681	0.00226988
-2.44	0.00680219	0.00228569
-2.43	0.00686854	0.0023017
-2.42	0.00693587	0.0023179
-2.41	0.0070042	0.0023343
-2.4	0.00707356	0.00235091
-2.39	0.00714396	0.00236773
-2.38	0.00721543	0.00238475
-2.37	0.00728799	0.002402
-2.36	0.00736165	0.00241947
-2.35	0.00743645	0.00243716
-2.34	0.00751241	0.00245508
-2.33	0.00758954	0.00247323
-2.32	0.00766788	0.00249162
-2.31	0.00774745	0.00251026
-2.3	0.00782828	0.00252914
-2.29	0.00791039	0.00254827
-2.28	0.00799381	0.00256766
-2.27	0.00807856	0.00258731
-2.26	0.00816469	0.00260723
-2.25	0.00825221	0.00262742
-2.24	0.00834116	0.00264789
-2.23	0.00843156	0.00266865
-2.22	0.00852346	0.00268969
-2.21	0.00861688	0.00271103
-2.2	0.00871186	0.00273267
-2.19	0.00880843	0.00275462
-2.18	0.00890663	0.00277689
-2.17	0.0090065	0.00279947
-2.16	0.00910806	0.00282239
-2.15	0.00921137	0.00284564
-2.14	0.00931647	0.00286923
-2.13	0.00942338	0.00289317
-2.12	0.00953217	0.00291746
-2.11	0.00964286	0.00294213
-2.1	0.00975551	0.00296716
-2.09	0.00987016	0.00299258
-2.08	0.00998686	0.00301839
-2.07	0.0101057	0.0030446
-2.06	0.0102266	0.00307121
-2.05	0.0103498	0.00309824
-2.04	0.0104752	0.0031257
-2.03	0.0106029	0.00315359
-2.02	0.010733	0.00318194
-2.01	0.0108655	0.00321074
-2	0.0110005	0.00324
-1.99	0.011138	0.00326975
-1.98	0.0112782	0.00329999
-1.97	0.0114211	0.00333073
-1.96	0.0115667	0.00336198
-1.95	0.0117151	0.00339377
-1.94	0.0118664	0.00342609
-1.93	0.0120207	0.00345897
-1.92	0.0121781	0.00349241
-1.91	0.0123386	0.00352644
-1.9	0.0125023	0.00356107
-1.89	0.0126693	0.0035963
-1.88	0.0128397	0.00363217
-1.87	0.0130136	0.00366868
-1.86	0.013191	0.00370585
-1.85	0.0133722	0.0037437
-1.84	0.0135571	0.00378225
-1.83	0.0137459	0.00382151
-1.82	0.0139387	0.00386151
-1.81	0.0141357	0.00390226
-1.8	0.0143368	0.00394379
-1.79	0.0145423	0.00398611
-1.78	0.0147523	0.00402925
-1.77	0.0149669	0.00407324
-1.76	0.0151863	0.00411809
-1.75	0.0154105	0.00416384
-1.74	0.0156398	0.0042105
-1.73	0.0158743	0.0042581
-1.72	0.0161141	0.00430667
-1.71	0.0163594	0.00435624
-1.7	0.0166104	0.00440685
-1.69	0.0168673	0.00445851
-1.68	0.0171302	0.00451126
-1.67	0.0173993	0.00456514
-1.66	0.0176749	0.00462018
-1.65	0.017957	0.00467641
-1.64	0.0182461	0.00473388
-1.63	0.0185422	0.00479262
-1.62	0.0188456	0.00485267
-1.61	0.0191566	0.00491408
-1.6	0.0194754	0.00497688
-1.59	0.0198022	0.00504113
-1.58	0.0201374	0.00510687
-1.57	0.0204812	0.00517416
-1.56	0.0208339	0.00524303
-1.55	0.0211958	0.00531356
-1.54	0.0215674	0.00538579
-1.53	0.0219488	0.00545978
-1.52	0.0223404	0.0055356
-1.51	0.0227427	0.0056133
-1.5	0.023156	0.00569296
-1.49	0.0235808	0.00577465
-1.48	0.0240173	0.00585843
-1.47	0.0244662	0.0059444
-1.46	0.0249277	0.00603262
-1.45	0.0254026	0.00612318
-1.44	0.0258911	0.00621617
-1.43	0.026394	0.00631168
-1.42	0.0269117	0.00640981
-1.41	0.0274448	0.00651066
-1.4	0.027994	0.00661434
-1.39	0.0285599	0.00672095
-1.38	0.0291431	0.00683063
-1.37	0.0297445	0.00694348
-1.36	0.0303647	0.00705965
-1.35	0.0310046	0.00717927
-1.34	0.0316649	0.00730248
-1.33	0.0323466	0.00742944
-1.32	0.0330506	0.0075603
-1.31	0.0337779	0.00769524
-1.3	0.0345295	0.00783443
-1.29	0.0353065	0.00797806
-1.28	0.0361101	0.00812633
-1.27	0.0369414	0.00827946
-1.26	0.0378018	0.00843765
-1.25	0.0386927	0.00860116
-1.24	0.0396154	0.00877022
-1.23	0.0405715	0.0089451
-1.22	0.0415627	0.00912609
-1.21	0.0425907	0.00931348
-1.2	0.0436573	0.00950758
-1.19	0.0447644	0.00970873
-1.18	0.0459141	0.00991729
-1.17	0.0471087	0.0101336
-1.16	0.0483504	0.0103582
-1.15	0.0496419	0.0105913
-1.14	0.0509857	0.0108336
-1.13	0.0523847	0.0110854
-1.12	0.0538419	0.0113473
-1.11	0.0553607	0.0116198
-1.1	0.0569445	0.0119036
-1.09	0.058597	0.0121994
-1.08	0.0603223	0.0125077
-1.07	0.0621246	0.0128293
-1.06	0.0640086	0.013165
-1.05	0.0659792	0.0135157
-1.04	0.0680419	0.0138824
-1.03	0.0702023	0.0142659
-1.02	0.0724668	0.0146673
-1.01	0.0748419	0.0150879
-1	0.0773351	0.0155288
-0.99	0.0799541	0.0159915
-0.98	0.0827074	0.0164773
-0.97	0.0856044	0.0169878
-0.96	0.0886551	0.0175249
-0.95	0.0918705	0.0180903
-0.94	0.0952623	0.0186862
-0.93	0.0988438	0.0193147
-0.92	0.102629	0.0199782
-0.91	0.106633	0.0206795
-0.9	0.110874	0.0214215
-0.89	0.11537	0.0222074
-0.88	0.120141	0.0230407
-0.87	0.12521	0.0239252
-0.86	0.130603	0.0248653
-0.85	0.136346	0.0258657
-0.84	0.14247	0.0269316
-0.83	0.149008	0.0280688
-0.82	0.155999	0.0292838
-0.81	0.163484	0.0305836
-0.8	0.171509	0.0319763
-0.79	0.180127	0.0334709
-0.78	0.189396	0.0350772
-0.77	0.19938	0.0368065
-0.76	0.210154	0.0386714
-0.75	0.2218	0.040686
-0.74	0.234412	0.0428665
-0.73	0.248094	0.0452308
-0.72	0.262967	0.0477997
-0.71	0.279168	0.0505965
-0.7	0.296851	0.0536477
-0.69	0.316194	0.0569839
-0.68	0.337399	0.0606399
-0.67	0.360699	0.0646555
-0.66	0.386362	0.0690765
-0.65	0.414694	0.0739558
-0.64	0.44605	0.0793539
-0.63	0.480835	0.0853407
-0.62	0.519521	0.0919969
-0.61	0.562647	0.0994151
-0.6	0.610834	0.107702
-0.59	0.664791	0.116979
-0.58	0.725325	0.127384
-0.57	0.793342	0.139074
-0.56	0.869846	0.15222
-0.55	0.955924	0.167008
-0.54	1.05271	0.183634
-0.53	1.1613	0.202287
-0.52	1.28268	0.223132
-0.51	1.41746	0.246278
-0.5	1.56567	0.271728
-0.49	1.7263	0.299309
-0.48	1.89682	0.328588
-0.47	2.07265	0.358776
-0.46	2.24664	0.388651
-0.45	2.40906	0.41654
-0.44	2.54812	0.440421
-0.43	2.65146	0.458174
-0.42	2.70846	0.467977
-0.41	2.71271	0.46873
-0.4	2.66373	0.460349
-0.39	2.56707	0.443788
-0.38	2.43283	0.420781
-0.37	2.27327	0.39343
-0.36	2.1004	0.363793
-0.35	1.92433	0.33361
-0.34	1.75262	0.304173
-0.33	1.59023	0.276337
-0.32	1.43997	0.250583
-0.31	1.30306	0.227119
-0.3	1.17962	0.205965
-0.29	1.06908	0.187026
-0.28	0.970519	0.170142
-0.27	0.882841	0.155126
-0.26	0.804913	0.141783
-0.25	0.735639	0.129925
-0.24	0.673999	0.119378
-0.23	0.619072	0.109982
-0.22	0.570035	0.101597
-0.21	0.526165	0.0940992
-0.2	0.486827	0.0873792
-0.19	0.451469	0.0813423
-0.18	0.419611	0.0759064
-0.17	0.390837	0.0709998
-0.16	0.364784	0.0665605
-0.15	0.34114	0.0625347
-0.14	0.31963	0.0588755
-0.13	0.300017	0.0555422
-0.12	0.282094	0.0524992
-0.11	0.26568	0.0497155
-0.1	0.250616	0.0471639
-0.09	0.236763	0.0448204
-0.08	0.224	0.0426642
-0.07	0.212218	0.0406768
-0.06	0.201321	0.0388418
-0.05	0.191227	0.0371448
-0.04	0.181859	0.0355729
-0.03	0.173152	0.0341147
-0.02	0.165046	0.0327602
-0.01	0.157489	0.0315002
-6.23078e-14	0.150432	0.0303267
0.01	0.143834	0.0292322
0.02	0.137657	0.0282104
0.03	0.131866	0.0272553
0.04	0.12643	0.0263617
0.05	0.121321	0.0255247
0.06	0.116514	0.02474
0.07	0.111986	0.0240036
0.08	0.107716	0.0233121
0.09	0.103686	0.0226621
0.1	0.0998772	0.0220508
0.11	0.0962747	0.0214754
0.12	0.092864	0.0209334
0.13	0.0896319	0.0204227
0.14	0.0865663	0.0199411
0.15	0.0836562	0.0194867
0.16	0.0808913	0.0190579
0.17	0.0782622	0.018653
0.18	0.0757605	0.0182706
0.19	0.0733779	0.0179092
0.2	0.0711073	0.0175677
0.21	0.0689418	0.0172449
